timestamp,grupo_edad,sexo,freq_compra_anual,canal_compra_moda,gasto_mensual_moda,rrss_habituales,marcas_ve_frecuencia_rrss,tiempo_rrss_dia,freq_contenido_moda_rrss,sigue_influencers_moda,rs_influyen_compra,ha_comprado_por_ver_en_rrss,descubre_marcas_por_rrss,contenido_moda_aumenta_ganas,compra_por_repeticion_rrss,rrss_mas_que_publicidad,atraen_prendas_de_moda,compra_impulso,influye_prueba_social,interes_productos_virales,rrss_aceleran_tendencias,rrss_favorecen_consumo_rapido,ha_comprado_y_apenas_usado,confia_influencers,autenticidad_influencer_compra,influencers_interes_comercial,compra_ult_6m_por_rrss,freq_compra_por_rrss_6m,marcas_que_mas_influyen_compra_rrss,satisfaccion_compra_rrss,arrepentimiento_compra_rrss,seguira_comprando_influido_rrss,recomendaria_productos_descubiertos_rrss,id_respuesta,compra_ult_6m_por_rrss_bin,indice_influencia_rrss,indice_impulso_tendencia,indice_confianza_influencers,indice_escepticismo_influencers,indice_difusion_fastfashion,indice_postcompra,indice_riesgo_arrepentimiento,target_recomendaria_bin,target_seguira_comprando_bin
2026-03-19 23:53:36,45 - 55 años,Mujer,5,5,30 - 60€,Instagram;TikTok,Zara;Otra,1,2,4,4,4,5,5,3,3,3,3,4,4,5,5,3,4,5,5,Sí,3.0,Zara;Shein;Otra,5,3,5,5,161,1,4.2,3.4,4.5,5.0,5.0,5.0,3.0,1.0,1.0
2026-03-20 00:00:13,18 - 28 años,Mujer,3,3,30 - 60€,Instagram;TikTok;Pinterest,Zara;Shein,3,3,3,4,2,5,5,4,5,5,1,5,3,5,5,3,2,2,5,No,1.0,Zara;Shein,3,2,3,3,162,0,4.2,3.6,2.0,5.0,5.0,3.0,2.5,0.0,0.0
2026-03-20 00:36:27,29 - 44 años,Mujer,4,4,61 - 100€,Instagram;YouTube;Pinterest;Facebook,Zara;Shein;Mango,3,4,5,4,4,4,4,4,2,4,4,4,3,5,5,4,4,3,4,Sí,3.0,Zara;Mango;Otra,4,4,3,5,163,1,3.6,3.8,3.5,4.0,5.0,4.0,4.0,1.0,0.0
2026-03-20 00:51:05,29 - 44 años,Mujer,3,4,30 - 60€,Instagram;TikTok,Zara;Otra,5,4,3,3,4,4,3,2,2,4,4,4,3,5,5,4,3,4,5,Sí,1.0,Zara;Otra,3,3,3,4,164,1,3.2,3.4,3.5,5.0,5.0,3.333333333333333,3.5,1.0,0.0
2026-03-20 01:02:58,29 - 44 años,Hombre,3,4,61 - 100€,YouTube,Shein;No me fijo en marcas concretas,3,1,1,3,2,4,4,2,4,4,3,5,3,5,5,2,3,4,4,No,,Otra,2,2,3,3,165,0,3.4,3.4,3.5,4.0,5.0,2.6666666666666665,2.0,0.0,0.0
2026-03-20 01:06:58,18 - 28 años,Mujer,3,2,Menos de 30€,Instagram;TikTok;YouTube;Pinterest,Zara;Mango;H&M,2,3,5,3,4,5,5,2,5,4,4,5,5,5,5,4,5,5,4,Sí,3.0,Zara;Shein;Mango,4,3,5,5,166,1,4.4,4.0,5.0,4.0,5.0,4.666666666666667,3.5,1.0,1.0
2026-03-20 06:53:12,45 - 55 años,Mujer,3,2,30 - 60€,Instagram;YouTube;Facebook,Shein;No me fijo en marcas concretas,1,2,1,1,4,4,4,2,4,4,2,4,1,5,4,2,1,1,5,Sí,1.0,Shein;Otra,2,4,2,3,167,1,3.4,2.6,1.0,5.0,4.5,2.333333333333333,3.0,0.0,0.0
2026-03-20 07:22:33,45 - 55 años,Mujer,4,3,61 - 100€,Instagram;Facebook;X (Twitter),Zara;H&M,2,2,2,2,2,3,3,5,3,3,4,3,4,4,5,2,3,4,4,No,,Zara;Mango;H&M,3,2,3,3,168,0,2.6,3.8,3.5,4.0,4.5,3.0,2.0,0.0,0.0
2026-03-20 08:51:35,29 - 44 años,Mujer,3,5,Menos de 30€,Instagram;TikTok,Shein,2,2,1,2,1,1,1,1,1,2,1,1,1,3,2,1,1,2,3,No,,Shein,3,1,1,2,169,0,1.2,1.2,1.5,3.0,2.5,2.0,1.0,0.0,0.0
2026-03-20 09:08:35,29 - 44 años,Mujer,5,1,101 - 200€,No utilizo redes sociales,No me fijo en marcas concretas,1,2,1,1,1,3,2,1,1,2,2,4,2,5,5,3,1,2,5,No,1.0,Ninguna,1,1,1,1,170,0,1.6,2.2,1.5,5.0,5.0,1.0,2.0,0.0,0.0
2026-03-20 09:22:46,29 - 44 años,Hombre,2,1,61 - 100€,TikTok;YouTube;X (Twitter),Shein;H&M,3,2,2,2,3,2,3,2,4,1,2,2,2,4,4,3,3,4,5,Sí,1.0,Shein,3,5,3,4,171,1,2.8,1.8,3.5,5.0,4.0,3.333333333333333,4.0,1.0,0.0
2026-03-20 09:23:11,18 - 28 años,Mujer,5,3,Menos de 30€,Instagram,Zara;Mango,2,3,3,3,4,4,4,4,5,5,3,3,4,5,5,3,2,3,3,No,,Zara;Shein,2,3,3,2,172,0,4.0,3.8,2.5,3.0,5.0,2.333333333333333,3.0,0.0,0.0
2026-03-20 10:10:37,18 - 28 años,Mujer,3,4,30 - 60€,Instagram;TikTok,Zara;Shein;Otra,3,4,4,4,3,3,4,2,4,4,3,4,3,5,5,3,2,4,5,Sí,1.0,Zara;Shein,4,3,3,3,173,1,3.6,3.2,3.0,5.0,5.0,3.333333333333333,3.0,0.0,0.0
2026-03-20 10:16:08,29 - 44 años,Mujer,3,3,61 - 100€,Instagram;TikTok;YouTube;Facebook,Zara;Shein;H&M,2,3,3,3,3,4,3,3,3,3,1,2,3,4,1,2,2,2,4,Sí,3.0,Zara;Shein;H&M,3,4,4,4,174,1,3.2,2.4,2.0,4.0,2.5,3.6666666666666665,3.0,1.0,1.0
2026-03-20 10:17:35,18 - 28 años,Mujer,2,3,Menos de 30€,Instagram;TikTok,Zara;Shein,3,1,1,1,2,1,1,1,1,1,1,1,1,5,5,1,1,1,5,No,,Ninguna,1,1,1,1,175,0,1.2,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-20 10:54:37,56 años o más,Mujer,5,5,Menos de 30€,TikTok;Facebook,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,3,3,2,1,2,3,1,1,2,5,No,,Zara,1,1,1,1,176,0,1.0,2.0,1.5,5.0,2.5,1.0,1.0,0.0,0.0
2026-03-20 10:54:50,18 - 28 años,Hombre,2,2,61 - 100€,Instagram;TikTok;YouTube,Zara;Otra,5,3,3,5,4,5,1,1,5,4,1,4,5,5,5,2,3,2,5,Sí,2.0,Zara;Otra,4,1,4,5,177,1,4.0,3.0,2.5,5.0,5.0,4.333333333333333,1.5,1.0,1.0
2026-03-20 11:05:22,29 - 44 años,Hombre,2,3,30 - 60€,TikTok;X (Twitter),No me fijo en marcas concretas,2,2,1,3,3,4,3,1,5,4,1,5,2,5,4,1,1,1,5,No,,Ninguna,2,1,2,2,178,0,3.6,2.6,1.0,5.0,4.5,2.0,1.0,0.0,0.0
2026-03-20 11:12:31,18 - 28 años,Hombre,3,5,61 - 100€,Instagram;YouTube;X (Twitter),Zara;Shein,4,2,1,3,4,4,4,2,4,4,2,4,4,5,5,4,2,4,5,Sí,2.0,Otra,3,2,3,3,179,1,3.8,3.2,3.0,5.0,5.0,3.0,3.0,0.0,0.0
2026-03-20 11:35:54,18 - 28 años,Mujer,3,2,Menos de 30€,Instagram;TikTok;YouTube;Pinterest,Zara;Shein,5,2,1,3,4,3,4,4,4,2,2,2,2,5,5,4,2,4,5,No,,Ninguna,2,5,2,2,180,0,3.6,2.4,3.0,5.0,5.0,2.0,4.5,0.0,0.0
2026-03-20 11:36:19,29 - 44 años,Mujer,4,2,Menos de 30€,Instagram;TikTok;Pinterest,Zara;Shein;Mango,2,3,3,3,3,4,4,4,4,3,3,2,3,4,4,3,4,4,4,Sí,3.0,Zara;Shein;Mango,4,4,4,4,181,1,3.6,3.0,4.0,4.0,4.0,4.0,3.5,1.0,1.0
2026-03-20 11:38:03,18 - 28 años,Mujer,2,4,Menos de 30€,Instagram;TikTok,Zara;Shein,2,3,2,4,3,3,4,2,3,4,2,3,3,4,4,2,3,4,4,No,,Zara;Shein;H&M,4,4,3,3,182,0,3.4,2.8,3.5,4.0,4.0,3.333333333333333,3.0,0.0,0.0
2026-03-20 11:39:03,18 - 28 años,Mujer,2,2,Menos de 30€,Instagram;TikTok;YouTube,Shein,4,2,2,2,2,4,2,3,1,1,2,2,2,4,4,1,1,4,5,No,,Ninguna,2,2,1,1,183,0,2.2,2.0,2.5,5.0,4.0,1.3333333333333333,1.5,0.0,0.0
2026-03-20 11:44:14,18 - 28 años,Mujer,4,4,30 - 60€,Instagram;TikTok;YouTube;Pinterest,Shein;Otra,4,2,1,3,5,4,3,2,3,3,3,2,3,4,4,3,3,4,4,No,2.0,Shein;Otra,4,4,4,4,184,0,3.6,2.6,3.5,4.0,4.0,4.0,3.5,1.0,1.0
2026-03-20 11:44:37,18 - 28 años,Hombre,4,4,30 - 60€,Instagram;Pinterest,Zara;Mango;H&M,2,1,2,4,4,4,4,2,5,4,4,2,4,4,3,5,4,4,5,Sí,2.0,Zara;Mango;H&M,3,4,4,5,185,1,4.2,3.2,4.0,5.0,3.5,4.0,4.5,1.0,1.0
2026-03-20 11:47:27,18 - 28 años,Hombre,2,2,30 - 60€,Instagram;TikTok;YouTube;X (Twitter),Otra,4,3,2,3,3,4,3,3,4,3,2,3,2,5,5,3,2,4,5,No,,Ninguna,4,2,3,3,186,0,3.4,2.6,3.0,5.0,5.0,3.333333333333333,2.5,0.0,0.0
2026-03-20 11:50:30,45 - 55 años,Mujer,4,5,Menos de 30€,Instagram,No me fijo en marcas concretas,2,2,2,1,4,3,2,3,2,3,3,2,2,4,4,2,2,4,5,Sí,1.0,Otra,2,4,2,2,187,1,2.4,2.6,3.0,5.0,4.0,2.0,3.0,0.0,0.0
2026-03-20 11:50:36,29 - 44 años,Mujer,4,3,Menos de 30€,Instagram;TikTok;Pinterest;Facebook,Zara;H&M;Otra,3,5,5,4,4,5,4,2,4,3,3,3,4,5,5,1,3,4,2,Sí,2.0,Zara,5,1,2,4,188,1,4.2,3.0,3.5,2.0,5.0,3.6666666666666665,1.0,1.0,0.0
2026-03-20 11:53:02,29 - 44 años,Mujer,3,3,Menos de 30€,Instagram;TikTok;X (Twitter),Shein,4,5,5,4,5,5,5,4,5,5,3,3,3,5,5,4,2,3,5,Sí,2.0,Shein;Otra,3,2,3,3,189,1,4.8,3.6,2.5,5.0,5.0,3.0,3.0,0.0,0.0
2026-03-20 12:03:41,18 - 28 años,Mujer,3,2,Menos de 30€,Instagram;TikTok;YouTube;X (Twitter),No me fijo en marcas concretas,4,3,4,4,3,5,4,2,5,3,2,4,3,5,5,1,3,5,4,No,,Otra,4,2,5,3,190,0,4.2,2.8,4.0,4.0,5.0,4.0,1.5,0.0,1.0
2026-03-20 12:04:10,29 - 44 años,Mujer,3,1,61 - 100€,TikTok;YouTube;X (Twitter),Zara;Mango;Otra,3,3,3,3,4,4,4,3,4,2,1,1,3,4,4,2,2,3,5,No,,Zara;Otra,4,1,3,3,191,0,3.8,2.0,2.5,5.0,4.0,3.333333333333333,1.5,0.0,0.0
2026-03-20 12:31:42,18 - 28 años,Mujer,2,4,Menos de 30€,Instagram;TikTok;YouTube,Zara;Shein;Otra,4,2,2,2,1,3,1,1,2,3,1,1,2,4,4,1,3,3,5,No,,Ninguna,2,2,1,3,192,0,1.8,1.6,3.0,5.0,4.0,2.0,1.5,0.0,0.0
2026-03-20 12:35:52,18 - 28 años,Hombre,2,4,Menos de 30€,Instagram,No me fijo en marcas concretas,2,1,1,3,1,1,2,1,3,3,2,3,3,5,5,1,1,1,5,No,,Ninguna,1,1,1,1,193,0,2.0,2.4,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-20 12:36:14,18 - 28 años,Mujer,5,3,101 - 200€,Instagram;TikTok;Pinterest,Zara;Mango;Otra,3,4,4,3,5,5,4,4,4,5,5,4,4,5,5,5,4,5,4,Sí,4.0,Zara;Mango;Otra,3,3,4,4,194,1,4.2,4.4,4.5,4.0,5.0,3.6666666666666665,4.0,1.0,1.0
2026-03-20 12:58:12,18 - 28 años,Mujer,4,5,Menos de 30€,Instagram;TikTok;YouTube,Zara;Shein;Otra,4,3,2,5,5,5,5,5,5,4,5,3,2,5,5,3,3,4,5,Sí,2.0,Zara;Shein;Otra,3,4,4,4,195,1,5.0,3.8,3.5,5.0,5.0,3.6666666666666665,3.5,1.0,1.0
2026-03-20 12:59:31,18 - 28 años,Mujer,3,2,Menos de 30€,Instagram;TikTok;YouTube,Zara;Mango;H&M,4,2,2,1,1,5,4,1,5,5,1,3,1,5,5,1,2,4,5,No,,Ninguna,3,1,1,5,196,0,3.2,2.2,3.0,5.0,5.0,3.0,1.0,1.0,0.0
2026-03-20 13:39:30,18 - 28 años,Mujer,4,3,30 - 60€,Instagram;TikTok;Pinterest,Zara;Shein;H&M,4,5,4,3,2,4,4,2,3,3,3,2,3,5,5,3,2,3,4,Sí,1.0,Zara;Shein;H&M,3,1,3,3,197,1,3.2,2.6,2.5,4.0,5.0,3.0,2.0,0.0,0.0
2026-03-20 13:40:59,45 - 55 años,Mujer,3,1,30 - 60€,Instagram;YouTube,Zara;Mango;Otra,2,1,1,1,2,3,3,1,1,3,2,2,1,4,4,1,1,3,5,No,,Zara;Mango;Otra,3,4,1,3,198,0,2.0,1.8,2.0,5.0,4.0,2.333333333333333,2.5,0.0,0.0
2026-03-20 13:55:34,29 - 44 años,Hombre,1,2,101 - 200€,YouTube;X (Twitter),No me fijo en marcas concretas,2,1,1,1,4,2,4,3,4,2,4,3,1,4,4,4,2,4,3,No,1.0,Ninguna,3,4,3,4,199,0,3.0,2.6,3.0,3.0,4.0,3.333333333333333,4.0,1.0,0.0
2026-03-20 13:56:15,56 años o más,Hombre,2,1,Menos de 30€,Instagram;YouTube;Facebook;X (Twitter),No me fijo en marcas concretas,3,2,1,3,4,4,3,1,5,3,2,1,1,4,4,2,1,2,3,No,1.0,Otra,4,4,4,4,200,0,3.8,1.6,1.5,3.0,4.0,4.0,3.0,1.0,1.0
2026-03-20 13:58:41,18 - 28 años,Mujer,3,2,Menos de 30€,Instagram;Pinterest,Zara;Mango,2,3,2,4,2,5,4,1,5,3,1,4,2,5,5,2,1,4,5,No,1.0,Zara,3,3,3,4,201,0,4.0,2.2,2.5,5.0,5.0,3.333333333333333,2.5,1.0,0.0
2026-03-20 14:13:30,29 - 44 años,Hombre,3,5,30 - 60€,Instagram;YouTube;Facebook,Otra,2,2,2,2,2,4,4,3,3,4,2,3,2,5,5,2,2,4,4,No,,Otra,3,3,3,4,202,0,3.0,2.8,3.0,4.0,5.0,3.333333333333333,2.5,1.0,0.0
2026-03-20 14:21:35,18 - 28 años,Hombre,2,3,30 - 60€,Instagram;TikTok;X (Twitter),Otra,2,2,1,4,4,4,4,4,5,4,2,3,4,5,5,5,5,4,5,Sí,2.0,Zara;Otra,4,3,4,5,203,1,4.2,3.4,4.5,5.0,5.0,4.333333333333333,4.0,1.0,1.0
2026-03-20 14:22:02,18 - 28 años,Hombre,3,4,30 - 60€,Instagram;TikTok;YouTube;X (Twitter),Zara,4,3,3,4,4,5,4,4,4,4,2,4,3,4,3,3,4,2,2,Sí,3.0,Zara;H&M,3,4,4,3,204,1,4.2,3.4,3.0,2.0,3.5,3.333333333333333,3.5,0.0,1.0
2026-03-20 14:23:20,18 - 28 años,Hombre,3,5,Menos de 30€,Instagram;TikTok;YouTube;Pinterest;X (Twitter),Zara;Shein,4,2,2,4,5,5,5,5,5,3,2,2,5,5,5,2,3,4,5,Sí,2.0,Zara;Shein,4,2,4,4,205,1,4.8,3.4,3.5,5.0,5.0,4.0,2.0,1.0,1.0
2026-03-20 14:24:45,18 - 28 años,Hombre,3,5,101 - 200€,Instagram;TikTok;YouTube,Otra,4,4,4,4,4,5,4,4,5,4,3,2,3,5,4,3,4,4,5,Sí,3.0,Zara;Massimo Dutti;Otra,4,3,4,4,206,1,4.4,3.2,4.0,5.0,4.5,4.0,3.0,1.0,1.0
2026-03-20 14:26:53,18 - 28 años,Mujer,1,5,30 - 60€,Instagram;TikTok,Zara;H&M,5,5,5,4,1,3,4,2,4,3,5,4,4,4,4,4,2,4,4,No,4.0,Zara;Mango,4,4,3,4,207,0,3.2,3.6,3.0,4.0,4.0,3.6666666666666665,4.0,1.0,0.0
2026-03-20 14:29:39,18 - 28 años,Mujer,2,5,101 - 200€,Instagram;TikTok;YouTube;Pinterest;X (Twitter),No me fijo en marcas concretas,5,5,5,3,4,4,4,5,4,3,5,4,4,5,5,5,4,5,5,Sí,3.0,Zara;Shein,4,5,5,5,208,1,3.8,4.2,4.5,5.0,5.0,4.666666666666667,5.0,1.0,1.0
2026-03-20 14:37:02,45 - 55 años,Mujer,3,3,61 - 100€,No utilizo redes sociales,Zara;Shein;Mango,1,1,1,1,1,2,2,1,3,2,2,3,2,3,3,2,2,2,5,No,,Zara;Shein,3,3,1,2,209,0,1.8,2.0,2.0,5.0,3.0,2.0,2.5,0.0,0.0
2026-03-20 14:50:25,18 - 28 años,Hombre,1,4,30 - 60€,Instagram;TikTok;YouTube;Facebook;X (Twitter),Zara;Shein;Massimo Dutti,5,2,2,3,5,4,4,2,3,4,3,4,4,5,5,4,4,4,3,Sí,2.0,Otra,4,4,4,3,210,1,3.8,3.4,4.0,3.0,5.0,3.6666666666666665,4.0,0.0,1.0
2026-03-20 14:51:21,45 - 55 años,Hombre,3,5,30 - 60€,Instagram,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,2,No,,Ninguna,1,1,1,1,211,0,1.0,1.2,1.0,2.0,3.0,1.0,1.0,0.0,0.0
2026-03-20 15:16:52,18 - 28 años,Hombre,4,4,30 - 60€,Instagram;TikTok;YouTube;X (Twitter),Zara,2,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,Sí,2.0,Zara;Otra,3,2,4,3,212,1,4.0,3.8,3.5,4.0,3.5,3.333333333333333,3.0,0.0,1.0
2026-03-20 15:42:04,29 - 44 años,Mujer,5,1,30 - 60€,Instagram,Zara,1,3,2,2,2,1,3,1,2,4,2,2,1,2,3,2,1,1,4,No,,Ninguna,1,1,1,1,213,0,2.0,2.0,1.0,4.0,2.5,1.0,1.5,0.0,0.0
2026-03-20 15:43:58,29 - 44 años,Mujer,3,3,30 - 60€,Instagram;YouTube,Shein,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Sí,3.0,Shein,3,3,3,3,214,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2026-03-20 15:46:03,18 - 28 años,Mujer,2,3,Menos de 30€,Instagram;TikTok,Shein,2,1,1,1,2,1,1,1,1,2,1,1,1,5,5,1,1,2,5,No,,Shein,3,1,1,2,215,0,1.2,1.2,1.5,5.0,5.0,2.0,1.0,0.0,0.0
2026-03-20 16:22:14,45 - 55 años,Mujer,5,5,Más de 200€,Instagram;TikTok;Pinterest;Facebook;X (Twitter),Zara;Shein,3,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,3,5,Sí,3.0,Zara,4,5,5,5,216,1,5.0,4.6,3.0,5.0,5.0,4.666666666666667,5.0,1.0,1.0
2026-03-20 16:32:45,29 - 44 años,Mujer,3,3,101 - 200€,Instagram;Facebook;X (Twitter),Zara;Mango;H&M,2,5,5,4,4,5,4,3,5,5,3,4,4,5,5,2,3,3,4,Sí,3.0,Zara;Shein,4,3,3,3,217,1,4.4,3.8,3.0,4.0,5.0,3.333333333333333,2.5,0.0,0.0
2026-03-20 16:38:24,18 - 28 años,Hombre,3,2,Menos de 30€,Instagram;TikTok;Pinterest,No me fijo en marcas concretas,2,2,1,1,4,4,1,2,3,3,3,2,4,4,3,3,2,3,3,No,2.0,Otra,3,3,3,3,218,0,2.6,2.8,2.5,3.0,3.5,3.0,3.0,0.0,0.0
2026-03-20 16:56:00,29 - 44 años,Mujer,5,1,101 - 200€,Instagram;TikTok;YouTube,Zara,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,Sí,2.0,Zara,3,1,4,4,219,1,5.0,5.0,4.0,5.0,5.0,3.6666666666666665,3.0,1.0,1.0
2026-03-20 17:11:03,18 - 28 años,Mujer,4,4,30 - 60€,Instagram;TikTok;Pinterest,Zara;Otra,4,3,4,4,3,3,5,3,5,4,4,4,3,5,5,4,2,4,5,Sí,3.0,Otra,5,2,4,4,220,1,4.0,3.6,3.0,5.0,5.0,4.333333333333333,3.0,1.0,1.0
2026-03-20 18:09:00,56 años o más,Hombre,2,3,30 - 60€,Instagram;Facebook,Otra,2,2,2,2,4,5,4,3,5,3,3,4,2,4,4,2,2,3,5,Sí,2.0,Otra,4,3,4,3,221,1,4.0,3.0,2.5,5.0,4.0,3.6666666666666665,2.5,0.0,1.0
2026-03-20 19:55:31,18 - 28 años,Mujer,2,3,Menos de 30€,Instagram;TikTok;Pinterest,Shein;H&M,4,2,2,1,3,3,1,1,2,1,1,1,1,4,4,1,2,4,5,No,,Shein;H&M,2,5,1,2,222,0,2.0,1.0,3.0,5.0,4.0,1.6666666666666667,3.0,0.0,0.0
2026-03-20 21:51:19,18 - 28 años,Mujer,4,4,30 - 60€,Instagram;TikTok;YouTube;Pinterest,Zara;Shein;H&M,4,5,5,4,5,5,5,5,3,5,5,4,3,5,4,3,2,4,5,Sí,3.0,Zara,4,4,5,4,223,1,4.4,4.4,3.0,5.0,4.5,4.333333333333333,3.5,1.0,1.0
2026-03-20 21:54:51,18 - 28 años,Mujer,3,1,Menos de 30€,Instagram;TikTok;Pinterest;X (Twitter),Zara;Shein,5,5,5,3,4,5,4,3,5,5,2,4,4,5,5,3,3,5,5,Sí,3.0,Zara;Shein,4,3,4,5,224,1,4.2,3.6,4.0,5.0,5.0,4.333333333333333,3.0,1.0,1.0
2026-03-20 22:05:13,45 - 55 años,Mujer,2,3,30 - 60€,Instagram,Mango,1,4,4,3,4,4,4,2,5,3,1,3,3,5,5,1,4,4,5,Sí,2.0,Otra,4,1,3,3,225,1,4.0,2.4,4.0,5.0,5.0,3.333333333333333,1.0,0.0,0.0
2026-03-20 22:09:17,45 - 55 años,Hombre,4,3,61 - 100€,Instagram;YouTube;X (Twitter),Zara;Otra,2,2,2,3,2,4,3,3,4,3,4,4,3,4,5,3,2,4,5,Sí,2.0,Otra,3,3,2,3,226,1,3.2,3.4,3.0,5.0,4.5,2.6666666666666665,3.0,0.0,0.0
2026-03-20 22:11:37,56 años o más,Mujer,4,5,101 - 200€,Instagram;YouTube;Facebook,Zara;Mango;Massimo Dutti,2,3,2,3,4,4,3,3,4,3,2,3,3,5,5,4,3,5,4,Sí,2.0,Zara;Mango;Massimo Dutti,3,4,3,3,227,1,3.6,2.8,4.0,4.0,5.0,3.0,4.0,0.0,0.0
2026-03-20 22:23:45,56 años o más,Mujer,5,5,61 - 100€,Facebook;X (Twitter),H&M,2,1,1,2,2,2,3,1,3,1,3,3,1,5,4,4,1,1,5,No,,Mango;Ninguna,1,2,1,1,228,0,2.4,1.8,1.0,5.0,4.5,1.0,3.0,0.0,0.0
2026-03-20 22:50:23,18 - 28 años,Mujer,2,4,Menos de 30€,Instagram;YouTube;Pinterest;X (Twitter),Zara;Shein;Otra,2,4,3,4,3,4,3,1,4,3,1,4,1,5,5,2,3,4,5,Sí,2.0,Zara;Mango;H&M,3,4,3,3,229,1,3.6,2.0,3.5,5.0,5.0,3.0,3.0,0.0,0.0
2026-03-20 22:59:28,29 - 44 años,Mujer,5,3,30 - 60€,Instagram,Zara,3,3,4,3,5,5,5,5,5,5,5,3,3,5,5,4,2,2,5,Sí,3.0,Zara,3,5,3,2,230,1,4.6,4.2,2.0,5.0,5.0,2.6666666666666665,4.5,0.0,0.0
2026-03-20 23:08:16,18 - 28 años,Mujer,4,3,30 - 60€,Instagram;TikTok;YouTube,Zara;Shein;Otra,3,3,4,3,4,2,5,3,5,4,3,4,4,5,4,1,3,5,3,Sí,4.0,Zara;Shein;Otra,4,4,5,4,231,1,3.8,3.6,4.0,3.0,4.5,4.333333333333333,2.5,1.0,1.0
2026-03-21 00:06:15,29 - 44 años,Hombre,3,2,Menos de 30€,Instagram;TikTok;YouTube,Otra,2,1,1,2,3,3,3,2,3,2,2,3,2,4,5,3,2,3,3,No,,Otra,3,2,2,3,232,0,2.8,2.2,2.5,3.0,4.5,2.6666666666666665,2.5,0.0,0.0
2026-03-21 00:12:49,18 - 28 años,Mujer,3,1,Menos de 30€,TikTok;YouTube;Pinterest,Shein;Mango;H&M,2,3,2,4,4,5,5,2,4,2,2,4,2,4,5,1,3,4,3,No,,Zara;Mango;H&M,5,2,4,4,233,0,4.4,2.4,3.5,3.0,4.5,4.333333333333333,1.5,1.0,1.0
2026-03-21 03:04:29,45 - 55 años,Hombre,2,4,30 - 60€,Instagram;YouTube;X (Twitter),Zara;Otra,2,2,1,3,3,4,2,2,3,2,1,2,1,5,4,1,1,4,4,No,,Otra,4,1,3,4,234,0,3.0,1.6,2.5,4.0,4.5,3.6666666666666665,1.0,1.0,0.0
2026-03-21 11:04:47,18 - 28 años,Mujer,3,4,30 - 60€,Instagram;TikTok,Zara;H&M;Massimo Dutti,5,3,3,4,3,4,3,2,4,3,3,3,3,4,5,2,3,5,2,Sí,2.0,Zara;Otra,3,2,3,3,235,1,3.6,2.8,4.0,2.0,4.5,3.0,2.0,0.0,0.0
2026-03-21 11:13:50,45 - 55 años,Mujer,1,3,Menos de 30€,No utilizo redes sociales,No me fijo en marcas concretas,1,1,1,1,1,1,2,1,1,2,1,2,1,4,4,1,1,1,5,No,1.0,Ninguna,1,1,1,1,236,0,1.2,1.4,1.0,5.0,4.0,1.0,1.0,0.0,0.0
2026-03-21 11:20:17,56 años o más,Mujer,3,5,Más de 200€,Instagram;YouTube;Pinterest;Facebook;X (Twitter),No me fijo en marcas concretas,1,2,1,1,1,1,1,1,1,4,2,1,1,4,2,1,1,1,5,No,,Ninguna,5,1,1,1,237,0,1.0,1.8,1.0,5.0,3.0,2.333333333333333,1.0,0.0,0.0
2026-03-21 11:21:37,45 - 55 años,Mujer,3,3,101 - 200€,Instagram;TikTok;Facebook,Zara;Mango;Massimo Dutti,1,2,2,4,5,5,5,5,5,4,3,2,2,5,5,2,2,2,5,Sí,3.0,Zara;Massimo Dutti,4,3,3,2,238,1,4.8,3.2,2.0,5.0,5.0,3.0,2.5,0.0,0.0
2026-03-21 11:49:28,45 - 55 años,Mujer,5,2,Menos de 30€,Instagram;Facebook,Shein,2,3,1,3,4,4,4,5,4,4,4,4,4,5,5,4,3,5,5,Sí,4.0,Zara;Mango;Massimo Dutti,4,4,4,4,239,1,3.8,4.2,4.0,5.0,5.0,4.0,4.0,1.0,1.0
2026-03-21 12:24:54,45 - 55 años,Mujer,5,2,61 - 100€,Instagram,Zara;Shein;Mango,5,4,1,3,3,4,3,1,2,1,2,1,1,3,3,1,1,3,5,Sí,2.0,Zara,4,3,3,3,240,1,3.0,1.2,2.0,5.0,3.0,3.333333333333333,2.0,0.0,0.0
2026-03-21 12:29:27,45 - 55 años,Mujer,4,3,61 - 100€,Instagram,Zara;Shein;Mango,3,2,2,2,2,4,3,1,2,2,1,1,2,3,4,2,2,4,5,No,1.0,Zara;Shein;Mango,2,4,2,2,241,0,2.6,1.4,3.0,5.0,3.5,2.0,3.0,0.0,0.0
2026-03-21 13:02:25,56 años o más,Mujer,4,5,30 - 60€,Instagram;TikTok;YouTube;Pinterest;Facebook,Zara;Shein;Mango,1,2,2,2,3,3,2,1,3,3,1,2,2,5,5,2,1,5,5,No,,Zara;Mango,2,1,1,2,242,0,2.6,1.8,3.0,5.0,5.0,1.6666666666666667,1.5,0.0,0.0
